Cidade Considerada;Região Administrativa;Ano Óbito;Mês Óbito;Mês Descrição;Sexo;Turno;Tipo Acidente;Tipo Veiculo;Faixa Etária;Idade;Hora Acidente;Tipo Vítima;Tipo Local do Acidente;Dia Semana;Tipo de Via;LAT_(geo);LONG_(geo);Rua / Rodovia;KM Arredondado;Outro Veículo Envolvido
SAO PAULO;Metropolitana de São Paulo;2017;3;MARÇO;MASCULINO;TARDE;CHOQUE;BICICLETA;50-54;53;;CONDUTOR;PUBLICO;QUINTA;Vias Municipais;-23,452228;-46,601319;AVENIDA CORONEL SEZEFREDO FAGUNDES;3060;MOTOCICLETA
SAO PAULO;Metropolitana de São Paulo;2017;3;MARÇO;MASCULINO;MADRUGADA;COLISAO;AUTOMOVEL;25-29;26;;CONDUTOR;PUBLICO;SEXTA;Vias Municipais;-23,532302;-46,551341;VIADUTO ENGENHEIRO ALBERTO BADRA;ND;AUTOMOVEL
SAO PAULO;Metropolitana de São Paulo;2017;3;MARÇO;MASCULINO;MADRUGADA;COLISAO;AUTOMOVEL;40-44;41;;CONDUTOR;PUBLICO;QUINTA;Vias Municipais;-23,53508067;-46,54826408;VIADUTO ENGENHEIRO ALBERTO BADRA;ND;NAO DISPONIVEL
SAO PAULO;Metropolitana de São Paulo;2017;3;MARÇO;MASCULINO;TARDE;ATROPELAMENTO;PEDESTRE;45-49;45;;PEDESTRE;PUBLICO;SEXTA;Vias Municipais;-23,510897;-46,437665;AVENIDA NORDESTINA;2100;NAO DISPONIVEL
SAO PAULO;Metropolitana de São Paulo;2017;3;MARÇO;MASCULINO;MANHA;ATROPELAMENTO;PEDESTRE;50-54;50;;PEDESTRE;PUBLICO;SÁBADO;Vias Municipais;-23,578598;-46,442975;AVENIDA JACU PESSEGO NOVA TRABALHADORES;2200;CAMINHAO
SAO PAULO;Metropolitana de São Paulo;2017;3;MARÇO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;70-74;70;;PEDESTRE;PUBLICO;SÁBADO;Não Disponível;ND;ND;NAO DISPONIVEL;ND;AUTOMOVEL
SAO PAULO;Metropolitana de São Paulo;2017;3;MARÇO;MASCULINO;NOITE;CHOQUE;AUTOMOVEL;65-69;66;;CONDUTOR;PUBLICO;TERÇA;Vias Municipais;-23,492065;-46,494185;RUA QUINOA;9;NAO DISPONIVEL
SAO PAULO;Metropolitana de São Paulo;2017;3;MARÇO;FEMININO;MANHA;ATROPELAMENTO;PEDESTRE;45-49;47;;PEDESTRE;PUBLICO;SEXTA;Vias Municipais;-23,55927622;-46,56095114;RUA ANTONIO ALVES BARRIL;355;AUTOMOVEL
SAO PAULO;Metropolitana de São Paulo;2017;3;MARÇO;MASCULINO;MANHA;ATROPELAMENTO;PEDESTRE;75-79;75;;PEDESTRE;PUBLICO;SEGUNDA;Vias Municipais;-23,5800002;-46,50894041;RUA DOS FONSECAS;47;AUTOMOVEL
SAO PAULO;Metropolitana de São Paulo;2017;3;MARÇO;FEMININO;TARDE;ATROPELAMENTO;PEDESTRE;70-74;70;;PEDESTRE;PUBLICO;SEXTA;Vias Municipais;-23,60485262;-46,47115658;AVENIDA RAGUEB CHOHFI;880;ONIBUS
SAO PAULO;Metropolitana de São Paulo;2017;3;MARÇO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;NAO DISPONIVEL;NAO DISPONIVEL;;PEDESTRE;PUBLICO;QUINTA;Vias Municipais;-23,612008;-46,487575;AVENIDA SAPOPEMBA;27000;AUTOMOVEL
SAO PAULO;Metropolitana de São Paulo;2017;3;MARÇO;MASCULINO;TARDE;ATROPELAMENTO;PEDESTRE;45-49;47;;PEDESTRE;PUBLICO;SÁBADO;Vias Municipais;-23,61354174;-46,4557965;RUA MANUEL VELOSO DA COSTA;99;AUTOMOVEL
SAO PAULO;Metropolitana de São Paulo;2017;3;MARÇO;MASCULINO;TARDE;COLISAO;MOTOCICLETA;18-24;20;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;-23,572168;-46,403112;RUA CACHOEIRA MORENA;275;ONIBUS
SAO PAULO;Metropolitana de São Paulo;2017;3;MARÇO;MASCULINO;TARDE;ATROPELAMENTO;PEDESTRE;50-54;53;;PEDESTRE;PUBLICO;QUINTA;Vias Municipais;-23,64258268;-46,73814522;ESTRADA DE ITAPECERICA;156;CAMINHAO
SAO PAULO;Metropolitana de São Paulo;2017;3;MARÇO;MASCULINO;MADRUGADA;COLISAO;MOTOCICLETA;45-49;49;;CONDUTOR;PUBLICO;SEGUNDA;Não Disponível;ND;ND;NAO DISPONIVEL;ND;AUTOMOVEL
SAO PAULO;Metropolitana de São Paulo;2017;3;MARÇO;MASCULINO;NOITE;NAO DISPONIVEL;NAO DISPONIVEL;80 ou mais;80;;NAO DISPONIVEL;NAO DISPONIVEL;TERÇA;Não Disponível;ND;ND;NAO DISPONIVEL;ND;AUTOMOVEL
SAO PAULO;Metropolitana de São Paulo;2017;3;MARÇO;MASCULINO;NOITE;OUTROS;AUTOMOVEL;40-44;40;;NAO DISPONIVEL;PUBLICO;SÁBADO;Não Disponível;ND;ND;NAO DISPONIVEL;ND;MOTOCICLETA
SAO PAULO;Metropolitana de São Paulo;2017;3;MARÇO;MASCULINO;MADRUGADA;ATROPELAMENTO;PEDESTRE;75-79;78;;PEDESTRE;NAO DISPONIVEL;SEXTA;Não Disponível;ND;ND;NAO DISPONIVEL;ND;AUTOMOVEL
SAO PAULO;Metropolitana de São Paulo;2017;3;MARÇO;MASCULINO;MADRUGADA;COLISAO;BICICLETA;30-34;33;;CONDUTOR;PUBLICO;DOMINGO;Não Disponível;ND;ND;NAO DISPONIVEL;ND;MOTOCICLETA
SAO PAULO;Metropolitana de São Paulo;2017;3;MARÇO;MASCULINO;MADRUGADA;OUTROS;MOTOCICLETA;18-24;21;;NAO DISPONIVEL;PUBLICO;QUARTA;Não Disponível;ND;ND;NAO DISPONIVEL;ND;MOTOCICLETA
SAO PAULO;Metropolitana de São Paulo;2017;3;MARÇO;MASCULINO;NOITE;NAO DISPONIVEL;MOTOCICLETA;35-39;37;;CONDUTOR;PUBLICO;TERÇA;Não Disponível;ND;ND;NAO DISPONIVEL;ND;NAO DISPONIVEL
SAO ROQUE;Sorocaba;2017;3;MARÇO;MASCULINO;MADRUGADA;COLISAO;AUTOMOVEL;35-39;35;;PASSAGEIRO;PUBLICO;SÁBADO;Rodovias;-23,5552803;-47,10901966;SP 270;56;NAO DISPONIVEL
SAO ROQUE;Sorocaba;2017;3;MARÇO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;18-24;21;;CONDUTOR;PUBLICO;QUINTA;Rodovias;-23,42224903;-47,16529017;SP 280;60;AUTOMOVEL
SAO ROQUE;Sorocaba;2017;3;MARÇO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;75-79;77;;PEDESTRE;PUBLICO;SEXTA;Vias Municipais;-23,524116;-47,134691;AVENIDA BRASIL;446;AUTOMOVEL
SAO ROQUE;Sorocaba;2017;3;MARÇO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;40-44;42;;PASSAGEIRO;PUBLICO;QUINTA;Rodovias;-23,548679;-47,067516;SP 274;56;MOTOCICLETA
SAO ROQUE;Sorocaba;2017;3;MARÇO;MASCULINO;NOITE;NAO DISPONIVEL;NAO DISPONIVEL;25-29;28;;NAO DISPONIVEL;PUBLICO;TERÇA;Vias Municipais;-23,518813;-47,140049;AVENIDA VARANGUERA;1400;ONIBUS
SAO SIMAO;Ribeirão Preto;2017;3;MARÇO;FEMININO;TARDE;CHOQUE;AUTOMOVEL;18-24;21;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;-21,460923;-47,451996;ESTRADA DA MINALICE;ND;MOTOCICLETA
SAO VICENTE;Baixada Santista;2017;3;MARÇO;MASCULINO;TARDE;OUTROS;MOTOCICLETA;18-24;23;;CONDUTOR;PUBLICO;SÁBADO;Rodovias;-23,97573412;-46,40161357;SP 160;69;AUTOMOVEL
SAO VICENTE;Baixada Santista;2017;3;MARÇO;MASCULINO;TARDE;ATROPELAMENTO;PEDESTRE;80 ou mais;85;;PEDESTRE;PUBLICO;QUARTA;Vias Municipais;-23,972324;-46,406365;RUA DO CANAL;ND;CAMINHAO
SERRANA;Ribeirão Preto;2017;3;MARÇO;FEMININO;TARDE;COLISAO;AUTOMOVEL;30-34;33;;CONDUTOR;PUBLICO;DOMINGO;Rodovias;-21,2072317;-47,66201916;SP 333;45;AUTOMOVEL
SERTAOZINHO;Ribeirão Preto;2017;3;MARÇO;MASCULINO;NOITE;CHOQUE;AUTOMOVEL;18-24;20;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;-21,058188;-47,881176;VICINAL ALCIDIO BALBO;ND;NAO DISPONIVEL
SILVEIRAS;São José dos Campos;2017;3;MARÇO;MASCULINO;TARDE;OUTROS;MOTOCICLETA;70-74;74;;CONDUTOR;NAO DISPONIVEL;DOMINGO;Não Disponível;ND;ND;NAO DISPONIVEL;ND;NAO DISPONIVEL
SOCORRO;Campinas;2017;3;MARÇO;MASCULINO;NAO DISPONIVEL;COLISAO;MOTOCICLETA;NAO DISPONIVEL;NAO DISPONIVEL;;CONDUTOR;PUBLICO;SÁBADO;Rodovias;-22,67299647;-46,55995281;SP 008;126;OUTROS
SOROCABA;Sorocaba;2017;3;MARÇO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;35-39;37;;PEDESTRE;PUBLICO;SEXTA;Rodovias;-23,51044998;-47,33681661;SP 270;84;ONIBUS
SOROCABA;Sorocaba;2017;3;MARÇO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;25-29;28;;CONDUTOR;PUBLICO;DOMINGO;Rodovias;-23,37354572;-47,52848981;SP 097;9;MOTOCICLETA
SOROCABA;Sorocaba;2017;3;MARÇO;MASCULINO;TARDE;CHOQUE;MOTOCICLETA;40-44;44;;CONDUTOR;PUBLICO;SEGUNDA;Rodovias;-23,5129459;-47,32863432;SP 270;83;AUTOMOVEL
SOROCABA;Sorocaba;2017;3;MARÇO;MASCULINO;MADRUGADA;COLISAO;ONIBUS;25-29;25;;PASSAGEIRO;PUBLICO;QUARTA;Rodovias;-23,46204002;-47,41140734;SP 075;3;NAO DISPONIVEL
SOROCABA;Sorocaba;2017;3;MARÇO;FEMININO;MANHA;ATROPELAMENTO;PEDESTRE;80 ou mais;83;;PEDESTRE;PUBLICO;QUINTA;Vias Municipais;-23,504837;-47,48001;AVENIDA GENERAL CARNEIRO;1225;NAO DISPONIVEL
SOROCABA;Sorocaba;2017;3;MARÇO;MASCULINO;TARDE;COLISAO;MOTOCICLETA;35-39;36;;CONDUTOR;PUBLICO;QUINTA;Vias Municipais;-23,53344415;-47,50423917;RUA DOUTOR LUIS MENDES DE ALMEIDA;2800;NAO DISPONIVEL
SOROCABA;Sorocaba;2017;3;MARÇO;FEMININO;TARDE;ATROPELAMENTO;PEDESTRE;60-64;60;;PEDESTRE;PUBLICO;DOMINGO;Vias Municipais;-23,485783;-47,489126;RUA ADAO PEREIRA DE CAMARGO;100;AUTOMOVEL
SOROCABA;Sorocaba;2017;3;MARÇO;FEMININO;NAO DISPONIVEL;ATROPELAMENTO;PEDESTRE;75-79;77;;PEDESTRE;PUBLICO;DOMINGO;Vias Municipais;-23,487708;-47,492477;AVENIDA ADAO PEREIRA DE CAMARGO;ND;MOTOCICLETA
SOROCABA;Sorocaba;2017;3;MARÇO;MASCULINO;MANHA;COLISAO;MOTOCICLETA;25-29;28;;CONDUTOR;PUBLICO;SEGUNDA;Vias Municipais;-23,458626;-47,437905;AVENIDA FERNANDO STECCA;1555;MOTOCICLETA
SOROCABA;Sorocaba;2017;3;MARÇO;MASCULINO;MADRUGADA;CHOQUE;AUTOMOVEL;25-29;25;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;-23,503523;-47,452444;AVENIDA DOM AGUIRRE;ND;AUTOMOVEL
SUZANO;Metropolitana de São Paulo;2017;3;MARÇO;MASCULINO;NOITE;COLISAO;BICICLETA;18-24;21;;CONDUTOR;PUBLICO;QUINTA;Rodovias;-23,63280636;-46,31216778;SPA 058/031;1;AUTOMOVEL
SUZANO;Metropolitana de São Paulo;2017;3;MARÇO;MASCULINO;NAO DISPONIVEL;OUTROS;MOTOCICLETA;18-24;21;;PASSAGEIRO;PUBLICO;SÁBADO;Vias Municipais;-23,49793;-46,33072;RUA CENTO E TREZE;ND;NAO DISPONIVEL
SUZANO;Metropolitana de São Paulo;2017;3;MARÇO;MASCULINO;TARDE;OUTROS;BICICLETA;65-69;66;;CONDUTOR;PUBLICO;TERÇA;Vias Municipais;-23,525277;-46,30615;RUA DOUTOR ANIZ FADUL;ND;NAO DISPONIVEL
SUZANO;Metropolitana de São Paulo;2017;3;MARÇO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;45-49;45;;CONDUTOR;PUBLICO;SEXTA;Vias Municipais;-23,58354322;-46,35532611;ESTRADA DOS FERNANDES;4700;AUTOMOVEL
TABOAO DA SERRA;Metropolitana de São Paulo;2017;3;MARÇO;MASCULINO;MANHA;COLISAO;MOTOCICLETA;18-24;19;;PASSAGEIRO;PUBLICO;QUARTA;Vias Municipais;-23,62474598;-46,7874811;ESTRADA BENEDITO CESARIO DE OLIVEIRA;960;CAMINHAO
TANABI;São José do Rio Preto;2017;3;MARÇO;FEMININO;NAO DISPONIVEL;OUTROS;AUTOMOVEL;80 ou mais;82;;PASSAGEIRO;PUBLICO;DOMINGO;Rodovias;-20,61718098;-49,66779608;SP 320;479;NAO DISPONIVEL
TAPIRAI;Sorocaba;2017;3;MARÇO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;45-49;48;;PEDESTRE;PUBLICO;SEXTA;Rodovias;-23,980584;-47,50943658;SP 079;155;ONIBUS
TAIUVA;Barretos;2017;3;MARÇO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;18-24;22;;CONDUTOR;PUBLICO;SEXTA;Rodovias;-21,09707493;-48,39912272;SP 326;360;NAO DISPONIVEL
TATUI;Sorocaba;2017;3;MARÇO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;35-39;35;;CONDUTOR;PUBLICO;QUARTA;Rodovias;-23,39331209;-47,77047298;SP 141;18;NAO DISPONIVEL
TAUBATE;São José dos Campos;2017;3;MARÇO;MASCULINO;TARDE;COLISAO;AUTOMOVEL;50-54;54;;CONDUTOR;PUBLICO;QUINTA;Rodovias;-23,14201377;-45,4940383;SPA 014/215;0;NAO DISPONIVEL
TAUBATE;São José dos Campos;2017;3;MARÇO;FEMININO;NOITE;COLISAO;AUTOMOVEL;18-24;19;;NAO DISPONIVEL;PUBLICO;SEGUNDA;Rodovias;-23,18923487;-45,45973804;SP 125;22;NAO DISPONIVEL
TAUBATE;São José dos Campos;2017;3;MARÇO;MASCULINO;NOITE;COLISAO;BICICLETA;55-59;57;;CONDUTOR;PUBLICO;QUARTA;Vias Municipais;-22,994257;-45,528799;AVENIDA NARIZINHO;280;NAO DISPONIVEL
TAUBATE;São José dos Campos;2017;3;MARÇO;MASCULINO;NAO DISPONIVEL;NAO DISPONIVEL;MOTOCICLETA;70-74;73;;CONDUTOR;PUBLICO;SÁBADO;Não Disponível;ND;ND;NAO DISPONIVEL;ND;NAO DISPONIVEL
TEODORO SAMPAIO;Presidente Prudente;2017;3;MARÇO;MASCULINO;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;55-59;58;;NAO DISPONIVEL;NAO DISPONIVEL;SEXTA;Não Disponível;ND;ND;NAO DISPONIVEL;ND;NAO DISPONIVEL
JUMIRIM;Sorocaba;2017;3;MARÇO;MASCULINO;NOITE;COLISAO;AUTOMOVEL;50-54;50;;CONDUTOR;PUBLICO;QUINTA;Rodovias;-23,10872;-47,752132;SP 300;161;NAO DISPONIVEL
TIETE;Sorocaba;2017;3;MARÇO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;18-24;22;;CONDUTOR;PUBLICO;QUARTA;Rodovias;-23,11864078;-47,71193764;SP 300;158;MOTOCICLETA
TIETE;Sorocaba;2017;3;MARÇO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;18-24;24;;PASSAGEIRO;PUBLICO;QUARTA;Rodovias;-23,11864078;-47,71193764;SP 300;158;NAO DISPONIVEL
TUPA;Marília;2017;3;MARÇO;MASCULINO;MANHA;COLISAO;BICICLETA;65-69;65;;CONDUTOR;PUBLICO;QUARTA;Vias Municipais;-21,939754;-50,497342;RUA FRANCISCO ROMERIO MARTINS;ND;MOTOCICLETA
TUPA;Marília;2017;3;MARÇO;MASCULINO;NOITE;CHOQUE;MOTOCICLETA;18-24;24;;CONDUTOR;PUBLICO;QUARTA;Vias Municipais;-21,937335;-50,488924;VICINAL ANTONIO LOVATO;ND;NAO DISPONIVEL
URUPES;São José do Rio Preto;2017;3;MARÇO;MASCULINO;TARDE;COLISAO;AUTOMOVEL;50-54;52;;PASSAGEIRO;PUBLICO;DOMINGO;Rodovias;-21,21853341;-49,3524326;SP 379;31;NAO DISPONIVEL
URUPES;São José do Rio Preto;2017;3;MARÇO;MASCULINO;TARDE;COLISAO;AUTOMOVEL;65-69;67;;CONDUTOR;PUBLICO;DOMINGO;Rodovias;-21,21853341;-49,3524326;SP 379;31;ONIBUS
VALINHOS;Campinas;2017;3;MARÇO;MASCULINO;NOITE;CHOQUE;AUTOMOVEL;30-34;32;;CONDUTOR;PUBLICO;SÁBADO;Vias Municipais;-23,00106174;-47,01010618;RUA COMENDADOR GUILHERME MAMPRIM QUILOMETRO O,9;ND;AUTOMOVEL
VARGEM GRANDE PAULISTA;Metropolitana de São Paulo;2017;3;MARÇO;MASCULINO;TARDE;COLISAO;MOTOCICLETA;40-44;41;;CONDUTOR;PUBLICO;SEGUNDA;Rodovias;-23,6118871;-47,00487529;SP 270;42;NAO DISPONIVEL
VINHEDO;Campinas;2017;3;MARÇO;MASCULINO;NAO DISPONIVEL;COLISAO;MOTOCICLETA;25-29;25;;CONDUTOR;PUBLICO;TERÇA;Rodovias;-23,06924428;-46,98769896;SP 330;74;NAO DISPONIVEL
VISTA ALEGRE DO ALTO;Barretos;2017;3;MARÇO;MASCULINO;MANHA;NAO DISPONIVEL;NAO DISPONIVEL;35-39;38;;NAO DISPONIVEL;NAO DISPONIVEL;SEGUNDA;Rodovias;-21,17708502;-48,63230318;SP 323;32;CAMINHAO
VOTORANTIM;Sorocaba;2017;3;MARÇO;FEMININO;TARDE;OUTROS;MOTOCICLETA;25-29;28;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;-23,595445;-47,351225;ESTRADA CARAFA;20;NAO DISPONIVEL
VOTUPORANGA;São José do Rio Preto;2017;3;MARÇO;FEMININO;MANHA;ATROPELAMENTO;PEDESTRE;60-64;61;;PEDESTRE;PUBLICO;QUARTA;Vias Municipais;-20,416176;-49,977681;RUA BAHIA;4133;NAO DISPONIVEL
VOTUPORANGA;São José do Rio Preto;2017;3;MARÇO;MASCULINO;MADRUGADA;NAO DISPONIVEL;NAO DISPONIVEL;18-24;24;;NAO DISPONIVEL;NAO DISPONIVEL;SÁBADO;Não Disponível;ND;ND;NAO DISPONIVEL;ND;NAO DISPONIVEL
SAO MIGUEL ARCANJO;Sorocaba;2017;3;MARÇO;MASCULINO;NOITE;OUTROS;AUTOMOVEL;30-34;31;;CONDUTOR;PUBLICO;DOMINGO;Rodovias;-23,87912438;-48,05341594;SP 250;184;NAO DISPONIVEL
FERRAZ DE VASCONCELOS;Metropolitana de São Paulo;2017;3;MARÇO;MASCULINO;MANHA;ATROPELAMENTO;PEDESTRE;50-54;52;;PEDESTRE;PUBLICO;SÁBADO;Não Disponível;ND;ND;NAO DISPONIVEL;ND;NAO DISPONIVEL
BERTIOGA;Baixada Santista;2017;3;MARÇO;MASCULINO;TARDE;NAO DISPONIVEL;NAO DISPONIVEL;18-24;19;;NAO DISPONIVEL;NAO DISPONIVEL;DOMINGO;Não Disponível;ND;ND;NAO DISPONIVEL;ND;NAO DISPONIVEL
PIRACICABA;Campinas;2017;3;MARÇO;MASCULINO;NOITE;NAO DISPONIVEL;NAO DISPONIVEL;65-69;68;;NAO DISPONIVEL;NAO DISPONIVEL;DOMINGO;Não Disponível;ND;ND;NAO DISPONIVEL;ND;NAO DISPONIVEL
SAO PAULO;Metropolitana de São Paulo;2017;3;MARÇO;FEMININO;TARDE;ATROPELAMENTO;PEDESTRE;65-69;65;;PEDESTRE;PUBLICO;SEGUNDA;Vias Municipais;-23,815152;-46,735343;RUA SADAMU INOUE;5252;NAO DISPONIVEL
SAO PAULO;Metropolitana de São Paulo;2017;3;MARÇO;MASCULINO;NAO DISPONIVEL;NAO DISPONIVEL;MOTOCICLETA;45-49;47;;CONDUTOR;PUBLICO;QUINTA;Não Disponível;ND;ND;NAO DISPONIVEL;ND;MOTOCICLETA
DIADEMA;Metropolitana de São Paulo;2017;3;MARÇO;MASCULINO;TARDE;ATROPELAMENTO;PEDESTRE;18-24;21;;PEDESTRE;PUBLICO;DOMINGO;Vias Municipais;-23,706374;-46,599596;AVENIDA DONA RUYCE FERRAZ ALVIM;2997;AUTOMOVEL
BARRA DO TURVO;Registro;2017;3;MARÇO;MASCULINO;NAO DISPONIVEL;OUTROS;OUTROS;30-34;32;;CONDUTOR;PUBLICO;QUARTA;Rodovias;-24,96083912;-48,4156962;BR 116;544;AUTOMOVEL
CUBATAO;Baixada Santista;2017;3;MARÇO;FEMININO;TARDE;COLISAO;AUTOMOVEL;80 ou mais;85;;CONDUTOR;PUBLICO;SEXTA;Rodovias;-23,90069124;-46,45414273;SP 055;274;NAO DISPONIVEL
CAMPINAS;Campinas;2017;3;MARÇO;FEMININO;TARDE;COLISAO;NAO DISPONIVEL;65-69;67;;NAO DISPONIVEL;PUBLICO;SÁBADO;Vias Municipais;-23,031053;-47,114355;RUA WOITECOS S BERTONE;502;NAO DISPONIVEL
AMERICANA;Campinas;2017;3;MARÇO;FEMININO;TARDE;ATROPELAMENTO;PEDESTRE;80 ou mais;81;;PEDESTRE;PUBLICO;DOMINGO;Vias Municipais;-22,70446;-47,293229;RUA JULIO SALUSSE;61;NAO DISPONIVEL
PIRACICABA;Campinas;2017;3;MARÇO;MASCULINO;TARDE;CHOQUE;MOTOCICLETA;30-34;34;;CONDUTOR;PUBLICO;SEXTA;Vias Municipais;-22,695697;-47,669106;AVENIDA CRISTOVAO COLOMBO;1351;NAO DISPONIVEL
JUNDIAI;Campinas;2017;3;MARÇO;FEMININO;NOITE;ATROPELAMENTO;PEDESTRE;NAO DISPONIVEL;NAO DISPONIVEL;;PEDESTRE;PUBLICO;SEGUNDA;Rodovias;-23,18437896;-46,93320925;SP 348;59;NAO DISPONIVEL
CAMPINAS;Campinas;2017;3;MARÇO;FEMININO;MADRUGADA;ATROPELAMENTO;PEDESTRE;55-59;55;;PEDESTRE;PUBLICO;QUINTA;Vias Municipais;-22,870513;-47,14127;RUA VLADIMIR PINTO;78;NAO DISPONIVEL
CANDIDO MOTA;Marília;2017;3;MARÇO;FEMININO;NOITE;COLISAO;AUTOMOVEL;65-69;67;;CONDUTOR;PUBLICO;SEGUNDA;Rodovias;-22,71408202;-50,30288486;SP 266;432;NAO DISPONIVEL
CANDIDO MOTA;Marília;2017;3;MARÇO;MASCULINO;NOITE;COLISAO;AUTOMOVEL;65-69;66;;PASSAGEIRO;PUBLICO;SEGUNDA;Rodovias;-22,71408202;-50,30288486;SP 266;432;NAO DISPONIVEL
CANDIDO MOTA;Marília;2017;3;MARÇO;FEMININO;NOITE;COLISAO;AUTOMOVEL;45-49;49;;PASSAGEIRO;PUBLICO;SEGUNDA;Rodovias;-22,71408202;-50,30288486;SP 266;432;NAO DISPONIVEL
CANDIDO MOTA;Marília;2017;3;MARÇO;MASCULINO;NOITE;COLISAO;AUTOMOVEL;50-54;51;;CONDUTOR;PUBLICO;SEGUNDA;Rodovias;-22,71408202;-50,30288486;SP 266;432;NAO DISPONIVEL
CONCHAS;Sorocaba;2017;3;MARÇO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;75-79;75;;PEDESTRE;PUBLICO;SÁBADO;Vias Municipais;-23,016972;-48,002521;AVENIDA GREGORIO MARCOS GARCIA;500;NAO DISPONIVEL
CONCHAS;Sorocaba;2017;3;MARÇO;MASCULINO;MANHA;CHOQUE;MOTOCICLETA;18-24;18;;CONDUTOR;PUBLICO;QUINTA;Vias Municipais;-23,022932;-48,01154;AVENIDA ALBERTO PALADINE;281;NAO DISPONIVEL
ITARARE;Itapeva;2017;3;MARÇO;MASCULINO;NAO DISPONIVEL;ATROPELAMENTO;PEDESTRE;40-44;44;;PEDESTRE;PUBLICO;SÁBADO;Rodovias;-24,11542579;-49,3626849;SP 258;342;AUTOMOVEL
CAJATI;Registro;2017;3;MARÇO;MASCULINO;MADRUGADA;CHOQUE;CAMINHAO;55-59;58;;CONDUTOR;PUBLICO;TERÇA;Rodovias;-24,84055412;-48,21327428;BR 116;511;NAO DISPONIVEL
AGUAS DE SANTA BARBARA;Sorocaba;2017;4;ABRIL;MASCULINO;TARDE;COLISAO;AUTOMOVEL;55-59;55;;CONDUTOR;PUBLICO;QUINTA;Vias Municipais;-22,910082;-49,252564;ESTRADA AGUAS DE SANTA BARBARA;ND;NAO DISPONIVEL
AMERICANA;Campinas;2017;4;ABRIL;MASCULINO;MADRUGADA;OUTROS;BICICLETA;40-44;42;;CONDUTOR;PUBLICO;DOMINGO;Rodovias;-22,73266375;-47,28837371;SP 330;125;NAO DISPONIVEL
AMERICANA;Campinas;2017;4;ABRIL;FEMININO;MANHA;ATROPELAMENTO;PEDESTRE;25-29;26;;PEDESTRE;PUBLICO;TERÇA;Vias Municipais;-22,731435;-47,305506;AVENIDA ANTONIO PINTO DUARTE;ND;CAMINHAO
AMERICANA;Campinas;2017;4;ABRIL;MASCULINO;MANHA;COLISAO;BICICLETA;75-79;78;;CONDUTOR;PUBLICO;QUINTA;Vias Municipais;-22,729647;-47,326198;RUA CARIOBA;990;NAO DISPONIVEL
AMERICANA;Campinas;2017;4;ABRIL;MASCULINO;MADRUGADA;CHOQUE;MOTOCICLETA;25-29;28;;CONDUTOR;PUBLICO;QUARTA;Vias Municipais;-22,75233476;-47,3483731;RUA SAO SALVADOR;800;CAMINHAO
AMERICANA;Campinas;2017;4;ABRIL;MASCULINO;MANHA;COLISAO;MOTOCICLETA;18-24;20;;CONDUTOR;PUBLICO;TERÇA;Vias Municipais;-22,765419;-47,32803;RUA DOS COLIBRIS;ND;MOTOCICLETA
AMERICANA;Campinas;2017;4;ABRIL;MASCULINO;MANHA;OUTROS;BICICLETA;60-64;63;;CONDUTOR;NAO DISPONIVEL;QUARTA;Não Disponível;ND;ND;NAO DISPONIVEL;ND;AUTOMOVEL
AMERICANA;Campinas;2017;4;ABRIL;MASCULINO;NAO DISPONIVEL;CHOQUE;MOTOCICLETA;35-39;37;;CONDUTOR;PUBLICO;SEXTA;Vias Municipais;-22,764469;-47,330299;RUA DOS LILASES;ND;CAMINHAO
AMPARO;Campinas;2017;4;ABRIL;MASCULINO;MANHA;CHOQUE;AUTOMOVEL;35-39;37;;CONDUTOR;PUBLICO;DOMINGO;Rodovias;-22,76277748;-46,75544893;SP 360;122;NAO DISPONIVEL
AMPARO;Campinas;2017;4;ABRIL;MASCULINO;TARDE;COLISAO;MOTOCICLETA;18-24;21;;CONDUTOR;PUBLICO;QUINTA;Rodovias;-22,71070687;-46,83135871;SP 095;47;AUTOMOVEL
ANDRADINA;Araçatuba;2017;4;ABRIL;MASCULINO;NOITE;CHOQUE;AUTOMOVEL;30-34;31;;NAO DISPONIVEL;PUBLICO;SEXTA;Rodovias;-20,86948301;-51,40388005;SP 300;644;AUTOMOVEL
